Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,National,National,Age,75+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,22.8401,3.3917,4.0412,1892,0
COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.4526,0.3015,0.3593,80842,0
COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.4526,0.3015,0.3593,80842,0
COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,19.9024,2.2408,2.6699,2603,0
COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,31.8992,3.2746,3.9017,2603,0
COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,45.7458,3.3938,4.0437,2603,0
COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.8602,0.4525,0.5391,200518,0
COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.8602,0.4525,0.5391,200518,0
COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,27.0948,2.1879,2.6069,6188,0
COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,30.058,2.3894,2.847,6188,0
COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,37.9871,2.5045,2.9841,6188,0
COVID,National,National,Urbanicity,Urban MSA Principal City,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.9464,0.3712,0.4422,155687,0
COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.9464,0.3712,0.4422,155687,0
COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,30.2538,2.894,3.4481,4706,0
COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,34.706,2.9956,3.5693,4706,0
COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,31.0938,2.7042,3.222,4706,0
COVID,National,National,Sexual Orientation,Don't Know/Refused,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.066,0.5063,0.6033,25523,0
COVID,National,National,Sexual Orientation,Don't Know/Refused,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.066,0.5063,0.6033,25523,0
COVID,National,National,Sexual Orientation,Don't Know/Refused,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,20.2141,6.37,7.5898,708,0
COVID,National,National,Sexual Orientation,Don't Know/Refused,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,37.3948,8.5829,10.2265,708,0
COVID,National,National,Sexual Orientation,Don't Know/Refused,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,39.3251,7.9445,9.4658,708,0
COVID,National,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.1503,0.5593,0.6665,32524,0
COVID,National,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.1503,0.5593,0.6665,32524,0
COVID,National,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,39.4807,5.6364,6.7158,955,0
COVID,National,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,30.6389,4.7817,5.6974,955,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.8205,0.6198,0.7385,41134,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.8205,0.6198,0.7385,41134,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,24.9519,5.8336,6.9507,1133,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,36.7374,6.3411,7.5554,1133,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,35.4902,6.4354,7.6677,1133,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.4739,1.5989,1.905,2177,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.4739,1.5989,1.905,2177,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,36.1143,5.1932,6.1876,39,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,35.7726,8.9193,10.6273,39,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,24.6392,8.1969,9.7666,39,0
COVID,National,National,Race/Ethnicity,"White, Non-Hispanic",Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,5.5035,0.4235,0.5046,281020,0
COVID,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,5.5035,0.4235,0.5046,281020,0
COVID,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,29.6219,1.8347,2.1861,8999,0
COVID,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,25.1332,1.8738,2.2326,8999,0
COVID,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,39.7414,2.1155,2.5205,8999,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,5.68,0.4476,0.5334,176855,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,5.68,0.4476,0.5334,176855,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,32.4783,2.5494,3.0375,5368,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,27.0097,2.4499,2.9191,5368,0
COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,34.8321,2.6558,3.1643,5368,0
COVID,National,National,Poverty Status,Below Poverty,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,1.8019,0.3177,0.3786,37298,0
COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,1.8019,0.3177,0.3786,37298,0
COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,19.4913,4.2844,5.1048,1070,0
COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,43.3924,6.6797,7.9587,1070,0
COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,35.3144,5.8698,6.9938,1070,0
COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.4311,0.514,0.6124,128169,0
COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.4311,0.514,0.6124,128169,0
COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,26.893,2.6356,3.1403,4180,0
COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,31.7131,2.9619,3.529,4180,0
COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,37.9629,3.0746,3.6633,4180,0
COVID,National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.4779,0.7774,0.9262,94725,0
COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.4779,0.7774,0.9262,94725,0
COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,22.8755,3.0649,3.6518,2879,0
COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,33.8501,3.6767,4.3808,2879,0
COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,38.7965,3.7224,4.4352,2879,0
COVID,State,Alabama,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,1.6345,0.3255,0.3878,9123,0
COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,1.6345,0.3255,0.3878,9123,0
COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,22.2464,5.0843,6.0579,265,0
COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,31.6647,6.2138,7.4036,265,0
COVID,State,Alabama,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,44.4543,6.4587,7.6955,265,0
COVID,State,Georgia,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.2294,0.66,0.7864,4576,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.2294,0.66,0.7864,4576,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,30.6837,15.8917,18.9348,76,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,32.7571,11.3525,13.5264,76,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,34.3298,12.1155,14.4354,76,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,6.3274,1.4914,1.777,8973,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,6.3274,1.4914,1.777,8973,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,23.1123,7.4269,8.849,124,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,33.8582,8.8371,10.5293,124,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,36.702,8.95,10.6638,124,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.0925,1.6826,2.0048,4261,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.0925,1.6826,2.0048,4261,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,23.855,13.2014,15.7293,37,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,26.5346,11.959,14.249,37,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,45.5179,14.4608,17.2299,37,0
COVID,State,Illinois,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,7.1827,1.3182,1.5707,17493,0
COVID,State,Illinois,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,7.1827,1.3182,1.5707,17493,0
COVID,State,Illinois,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,27.5146,3.1812,3.7904,796,0
COVID,State,Illinois,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,35.5512,3.9725,4.7332,796,0
COVID,State,Illinois,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,29.7515,3.3252,3.9619,796,0
COVID,State,Indiana,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.687,0.854,1.0175,7856,0
COVID,State,Indiana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.687,0.854,1.0175,7856,0
COVID,State,Indiana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,24.0184,7.0282,8.374,113,0
COVID,State,Indiana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,27.1369,7.3468,8.7536,113,0
COVID,State,Indiana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,46.1578,8.6326,10.2857,113,0
COVID,State,Iowa,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.2178,1.2597,1.501,4139,0
COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.2178,1.2597,1.501,4139,0
COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,23.4461,7.0978,8.457,112,0
COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,38.7814,8.0098,9.5437,112,0
COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,33.5547,7.8043,9.2987,112,0
COVID,State,Kansas,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.0094,0.708,0.8436,6848,0
COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.0094,0.708,0.8436,6848,0
COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,22.9289,3.412,4.0653,512,0
COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,32.3927,4.1412,4.9343,512,0
COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,41.669,4.298,5.121,512,0
COVID,State,Kentucky,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.8212,1.1693,1.3932,6475,0
COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.8212,1.1693,1.3932,6475,0
COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,23.3967,7.8382,9.3391,125,0
COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,27.8847,7.0088,8.3509,125,0
COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,44.8974,8.5031,10.1313,125,0
COVID,State,Louisiana,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.7534,0.6628,0.7898,8650,0
COVID,State,Louisiana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.7534,0.6628,0.7898,8650,0
COVID,State,Louisiana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,22.3223,3.6181,4.3109,553,0
COVID,State,Louisiana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,30.3811,4.2089,5.0149,553,0
COVID,State,Louisiana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,44.5433,4.3692,5.2059,553,0
COVID,State,Maine,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.46,0.7611,0.9068,10454,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.9193,0.5405,0.644,8215,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,24.614,6.8268,8.1341,171,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,26.5293,6.7975,8.0991,171,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,45.9374,7.6462,9.1104,171,0
COVID,State,New Hampshire,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.8774,0.767,0.9138,10736,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.8774,0.767,0.9138,10736,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,32.8902,4.6239,5.5093,417,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,25.1808,4.4318,5.2805,417,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,37.0516,5.0631,6.0326,417,0
COVID,State,New Jersey,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,5.2338,1.3194,1.5721,9127,0
COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,5.2338,1.3194,1.5721,9127,0
COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,28.7539,5.5632,6.6285,217,0
COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,26.7219,5.2897,6.3026,217,0
COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,39.2904,6.1541,7.3325,217,0
COVID,State,New Mexico,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,5.0617,1.1027,1.3138,8398,0
COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,5.0617,1.1027,1.3138,8398,0
COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,28.5424,4.8398,5.7666,273,0
COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,31.2992,5.57,6.6366,273,0
COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,35.0968,5.6282,6.7059,273,0
COVID,State,New York,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.7937,1.0526,1.2542,13647,0
COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.7937,1.0526,1.2542,13647,0
COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,25.4498,5.1407,6.125,321,0
COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,37.6008,6.0453,7.2029,321,0
COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,32.1557,5.5659,6.6317,321,0
COVID,State,North Carolina,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,4.1447,0.6032,0.7186,9627,0
COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,4.1447,0.6032,0.7186,9627,0
COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,25.5151,2.6602,3.1696,970,0
COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,29.0173,2.9591,3.5257,970,0
COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,41.323,3.1983,3.8107,970,0
COVID,State,North Dakota,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.4499,1.6405,1.9547,5506,0
COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.4499,1.6405,1.9547,5506,0
COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,23.8338,10.7131,12.7645,61,0
COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,30.9058,11.2242,13.3735,61,0
COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,41.8105,11.6859,13.9236,61,0
COVID,State,Ohio,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.4464,0.4855,0.5785,4566,0
COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.4464,0.4855,0.5785,4566,0
COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,24.0812,10.6747,12.7188,47,0
COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,26.9188,13.6865,16.3074,47,0
COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,46.5536,16.2978,19.4186,47,0
COVID,State,Oklahoma,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.5909,0.5462,0.6507,9470,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.5909,0.5462,0.6507,9470,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,27.0405,3.5079,4.1796,511,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,24.9805,3.5041,4.1751,511,0
COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,45.388,4.08,4.8612,511,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.5663,0.8004,0.9536,8194,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,,,,3394,1
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,,,,15,1
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,,,,15,1
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,,,,15,1
COVID,State,Virgin Islands,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,0.9598,0.5458,0.6503,1881,0
