Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,New York,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,16.0631,1.9736,2.3516,3778,0
COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,53.8046,11.8932,14.1707,85,0
COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,5.5982,4.7017,5.602,85,0
COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,30.2716,10.7711,12.8337,85,0
COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,10.3257,1.8255,2.1751,2218,0
COVID,State,North Carolina,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,10.3257,1.8255,2.1751,2218,0
COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,,,,1215,1
COVID,State,North Dakota,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,9.9235,2.2407,2.6698,1215,0
COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,64.6892,13.8638,16.5186,65,0
COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,1.828,1.7223,2.0521,65,0
COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,18.6857,10.1018,12.0362,65,0
COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,14.7972,2.7856,3.319,1728,0
COVID,State,Ohio,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,14.7972,2.7856,3.319,1728,0
COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,24,1
COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,24,1
COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,,,,24,1
COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,,,,2026,1
COVID,State,Oklahoma,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,6.678,1.3381,1.5944,2026,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,45.4533,21.1644,25.2172,36,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,4.7846,6.0135,7.165,36,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,27.9099,17.4652,20.8096,36,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,21.8522,2.7756,3.3071,1676,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,21.8522,2.7756,3.3071,1676,0
COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,44.5356,11.3967,13.5791,106,0
COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,9.7226,6.3011,7.5077,106,0
COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,32.8267,10.9582,13.0566,106,0
COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,12.9152,1.4527,1.7309,4109,0
COVID,State,Pennsylvania,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,12.9152,1.4527,1.7309,4109,0
COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,51.1947,13.0178,15.5106,98,0
COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,5.1843,4.4879,5.3473,98,0
COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,37.0459,12.3409,14.7041,98,0
COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,6.5751,1.5507,1.8477,2262,0
COVID,State,Puerto Rico,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,6.5751,1.5507,1.8477,2262,0
COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,50.2708,20.9779,24.995,44,0
COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,4.2442,6.6901,7.9712,44,0
COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,25.3712,14.4461,17.2124,44,0
COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,20.1138,3.7423,4.4589,1372,0
COVID,State,Rhode Island,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,20.1138,3.7423,4.4589,1372,0
COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,63.0044,12.0379,14.3431,80,0
COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,2.4962,3.106,3.7007,80,0
COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,26.9591,10.9621,13.0612,80,0
COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,7.5402,1.3878,1.6536,2252,0
COVID,State,South Carolina,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,7.5402,1.3878,1.6536,2252,0
COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,72.8259,17.2073,20.5023,40,0
COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,0,0,0,40,0
COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,15.8174,11.9853,14.2803,40,0
COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,11.3568,3.8579,4.5967,1428,0
COVID,State,South Dakota,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,11.3568,3.8579,4.5967,1428,0
COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,63.7776,18.9031,22.5228,40,0
COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,3.2759,3.4101,4.0631,40,0
COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,24.1597,16.8469,20.0729,40,0
COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,8.7867,1.9324,2.3024,1288,0
COVID,State,Tennessee,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,8.7867,1.9324,2.3024,1288,0
COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,39.9906,9.6294,11.4734,127,0
COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,9.9042,5.5886,6.6588,127,0
COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,38.9628,9.4419,11.2499,127,0
COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,11.1424,1.0843,1.2919,6374,0
COVID,State,Texas,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,11.1424,1.0843,1.2919,6374,0
COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,48.4899,15.7719,18.7921,41,0
COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,6.9271,9.1282,10.8761,41,0
COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,31.1721,14.6911,17.5043,41,0
COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,13.4108,2.4073,2.8683,1110,0
COVID,State,Utah,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,13.4108,2.4073,2.8683,1110,0
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,27,1
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,27,1
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,,,,27,1
COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,,,,1017,1
COVID,State,Vermont,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,34.011,6.0974,7.265,1017,0
COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,56.8512,9.2558,11.0282,87,0
COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,1.7991,2.0199,2.4066,87,0
COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,25.9069,8.8178,10.5064,87,0
COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,15.4428,2.0044,2.3882,3247,0
COVID,State,Virginia,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,15.4428,2.0044,2.3882,3247,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,50.8874,19.7806,23.5684,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,0.8142,1.3946,1.6617,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,27.1739,16.2949,19.4152,32,0
COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,21.1245,3.1125,3.7086,1429,0
COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,21.1245,3.1125,3.7086,1429,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,40.3876,13.57,16.1686,78,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,8.2096,6.043,7.2002,78,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,41.52,14.7529,17.5779,78,0
COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,9.8828,2.9408,3.5039,2195,0
COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,9.8828,2.9408,3.5039,2195,0
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,,,,1327,1
COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,16.4264,3.4858,4.1533,1327,0
COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,68.5735,11.8483,14.1171,45,0
COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,1.0491,1.3257,1.5796,45,0
COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,20.6007,10.6026,12.6329,45,0
COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,9.7767,2.1451,2.5559,1714,0
COVID,State,Wyoming,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,9.7767,2.1451,2.5559,1714,0
COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,,,,1041,1
COVID,Substate,Illinois-City of Chicago,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,23.0387,3.8686,4.6094,1041,0
COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,49.3202,12.4526,14.8371,80,0
COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,12.7599,9.8073,11.6853,80,0
COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,22.6239,10.492,12.5012,80,0
COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,15.2959,1.851,2.2055,3192,0
COVID,Substate,Illinois-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,15.2959,1.851,2.2055,3192,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,29.9553,13.6296,16.2395,55,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,10.0163,8.4063,10.016,55,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,40.8141,14.3995,17.1569,55,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,19.2142,4.5364,5.4051,1825,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,19.2142,4.5364,5.4051,1825,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,52.9306,12.0125,14.3127,81,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,10.5861,6.0883,7.2542,81,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,21.7771,9.6541,11.5027,81,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,14.7062,2.0672,2.463,1953,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,14.7062,2.0672,2.463,1953,0
COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,35.0836,15.9135,18.9607,44,0
COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,16.318,17.269,20.5759,44,0
COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,28.7377,14.6712,17.4806,44,0
COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,19.8607,3.958,4.7159,1714,0
COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,19.8607,3.958,4.7159,1714,0
COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,45.8217,12.9013,15.3718,62,0
COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,8.6976,6.66,7.9354,62,0
COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,33.3056,12.4215,14.8,62,0
COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,12.175,1.5974,1.9032,2395,0
COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,12.175,1.5974,1.9032,2395,0
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,May Week 1,05/04/2024 12:00:00 AM,,,,29,1
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,May Week 1,05/04/2024 12:00:00 AM,,,,1917,1
COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,05/04/2024 12:00:00 AM,11.1957,1.931,2.3008,1917,0
COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,05/04/2024 12:00:00 AM,41.1216,20.8781,24.8761,38,0
COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,05/04/2024 12:00:00 AM,23.817,17.4239,20.7604,38,0
COVID,State,Florida,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,23.0222,10.7141,12.7658,74,0
COVID,State,Florida,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,7.3028,1.571,1.8718,1731,0
COVID,State,Florida,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,7.3028,1.571,1.8718,1731,0
COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,46.9432,10.2432,12.2047,107,0
COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,8.0869,5.1816,6.1739,107,0
COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,38.0674,9.484,11.3001,107,0
COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,6.9026,1.47,1.7514,1568,0
COVID,State,Georgia,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,6.9026,1.47,1.7514,1568,0
COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,35.9099,15.1452,18.0453,82,0
COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,12.9768,8.7577,10.4347,82,0
COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,35.5743,14.0263,16.7122,82,0
COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,15.5391,2.8752,3.4257,1937,0
COVID,State,Hawaii,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,15.5391,2.8752,3.4257,1937,0
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,,,,29,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,,,,29,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,,,,29,1
COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,,,,1017,1
COVID,State,Idaho,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,7.7347,2.2187,2.6435,1017,0
COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,47.2793,7.6582,9.1247,266,0
COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,10.4015,4.0356,4.8084,266,0
COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,28.8929,6.9876,8.3257,266,0
COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,13.4263,1.3897,1.6558,4233,0
COVID,State,Illinois,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,13.4263,1.3897,1.6558,4233,0
COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,59.01,12.6561,15.0797,65,0
COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,3.0187,3.0259,3.6053,65,0
COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,29.3103,12.5392,14.9403,65,0
COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,8.661,1.6057,1.9132,1506,0
COVID,State,Indiana,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,8.661,1.6057,1.9132,1506,0
COVID,State,Iowa,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,60.4908,15.7108,18.7193,47,0
